has_remove_from_cart,is_purchase,continent,is_new_visit,isMobile,last_add_to_cart_hour,number_of_user_actions,number_of_page_views,time_on_site,has_promo,first_add_to_cart_delay,add_to_cart_count,quick_click_count,onsite_click_count,product_click_count
False,False,Asia,True,True,20,6,20,659,True,200.423,2,1,0,1
False,True,Americas,True,False,13,4,22,513,False,93.869,2,2,0,0
False,False,Europe,True,False,9,6,21,1957,False,1538.0870000000002,2,2,0,2
False,False,Americas,True,False,13,6,21,1617,False,1006.655,2,3,0,1
False,False,Americas,True,False,7,6,21,2293,False,180.23,1,3,0,2
False,True,Americas,True,False,6,3,24,1025,True,411.05199999999996,1,1,0,0
False,False,Americas,False,False,7,5,22,1084,False,190.422,2,2,1,0
False,True,Americas,True,False,12,7,20,1080,True,739.939,1,5,0,0
False,True,Americas,False,False,15,2,26,1266,False,596.252,1,1,0,0
False,False,Asia,False,True,9,10,19,228,True,57.825,3,5,0,0
False,False,Europe,True,False,8,7,23,406,True,103.85,3,3,0,0
False,True,Americas,False,False,19,8,22,1865,False,117.99600000000001,2,3,0,3
False,False,Americas,True,True,18,8,23,1191,True,348.342,3,3,0,0
True,False,Americas,False,False,8,6,25,613,False,140.541,2,2,0,1
False,False,Americas,True,False,13,8,24,716,True,212.196,3,3,0,0
False,False,Americas,True,True,3,3,29,668,True,93.90799999999999,1,1,0,0
True,False,Americas,False,True,12,12,20,1041,False,596.398,3,5,0,3
False,False,Europe,False,False,5,10,22,577,False,421.412,2,5,0,3
False,True,Americas,False,False,10,5,28,583,False,13.652000000000001,2,2,0,1
False,True,Americas,True,False,20,8,25,626,False,270.143,2,5,0,1
False,False,Americas,True,False,19,6,27,643,False,198.665,3,2,0,1
False,True,Americas,False,False,10,5,28,2307,False,299.408,1,2,0,2
True,False,Americas,True,False,23,6,27,717,False,321.06,1,4,0,0
True,True,Americas,False,False,18,7,26,507,True,0.0,2,1,0,0
False,False,Americas,True,False,9,12,22,222,False,219.035,1,6,0,5
False,True,Americas,True,False,13,7,27,839,True,189.37099999999998,1,5,0,0
False,False,Americas,True,False,23,11,23,507,False,358.955,2,8,0,1
False,True,Americas,False,False,11,9,25,1797,False,0.0,2,6,0,1
False,False,Americas,False,False,22,7,28,875,True,257.211,2,2,0,2
False,False,Americas,True,True,15,12,23,331,True,237.25400000000002,3,8,0,0
False,False,Europe,True,False,9,13,22,154,True,30.525,5,5,0,2
False,False,Americas,True,False,21,4,32,562,False,367.272,2,2,0,0
False,False,Asia,True,False,14,7,29,750,False,639.263,1,4,0,2
True,False,Americas,True,False,18,11,25,897,False,27.184,8,0,0,0
False,False,Americas,True,False,12,13,24,662,True,295.903,3,7,0,2
False,True,Americas,False,False,14,10,28,878,False,50.446999999999996,5,5,0,0
False,True,Americas,True,False,11,7,31,1126,False,42.027,3,4,0,0
False,True,Americas,False,False,9,11,31,2950,False,189.262,6,5,0,0
True,False,Americas,True,False,10,9,33,859,False,28.156,3,4,0,1
False,True,Americas,False,False,20,7,36,1489,False,888.58,2,5,0,0
True,False,Americas,True,False,13,6,37,1289,False,166.695,2,3,0,0
True,False,Americas,False,False,15,12,32,838,False,0.0,3,5,0,0
True,False,Americas,False,True,16,11,34,1343,True,96.99700000000001,5,3,0,0
True,False,Americas,True,False,13,16,32,502,False,171.718,4,3,0,3
False,False,Americas,True,True,5,10,38,1940,True,54.028,1,7,0,0
False,False,Americas,True,False,4,11,38,685,True,57.97,1,5,0,4
True,False,Americas,False,False,11,10,40,1659,True,665.5269999999998,2,2,0,0
False,True,Americas,True,True,20,8,42,828,False,27.461,2,5,0,1
True,False,Americas,False,False,13,10,43,827,False,129.234,1,6,0,0
True,True,Americas,True,True,23,12,43,1194,False,533.432,4,7,0,0
True,False,Americas,True,False,13,14,42,1793,False,1232.643,5,6,0,0
True,True,Americas,False,False,17,13,48,3709,False,170.65099999999995,5,5,0,0
True,True,Americas,False,False,10,15,47,2138,False,491.647,4,7,0,2
False,False,Americas,True,False,9,17,45,799,False,109.605,8,9,0,0
False,False,Americas,False,True,18,12,50,4596,False,517.306,8,4,0,0
False,True,Americas,True,False,18,17,47,964,True,37.289,7,7,0,0
True,False,Americas,True,True,20,12,52,1110,False,683.867,2,7,0,0
False,True,Americas,False,False,14,17,49,2216,False,321.712,5,12,0,0
True,False,Americas,False,False,7,18,53,1313,False,132.501,6,6,0,0
False,False,Americas,True,False,21,15,56,2888,False,665.064,7,8,0,0
True,False,Asia,False,False,17,15,56,2063,False,56.746,5,7,0,0
False,False,Americas,False,False,21,19,52,1340,False,155.21200000000005,9,9,0,1
True,True,Americas,True,False,8,18,54,1067,True,66.232,7,7,0,1
False,True,Americas,True,False,18,19,56,1214,False,363.50300000000004,8,8,0,3
True,True,Americas,False,False,20,22,54,3164,False,747.242,8,9,0,3
True,False,Americas,False,False,18,23,54,2506,False,146.02700000000004,6,11,0,5
True,True,Americas,False,True,6,18,61,3179,True,1455.5720000000001,2,6,0,0
True,True,Americas,False,False,16,24,56,939,False,444.07099999999997,4,12,0,4
False,False,Americas,True,False,9,30,55,1105,True,226.463,11,18,0,0
False,True,Americas,False,False,17,29,67,1628,False,118.829,7,17,0,5
True,False,Americas,False,False,10,48,79,4253,False,1142.483,20,27,0,0
False,False,Asia,True,False,11,4,24,469,True,155.576,1,0,2,0
False,False,Americas,True,True,19,21,34,3648,False,3000.6940000000004,1,19,1,0
False,False,Africa,True,False,5,1,3,1707,False,10.767000000000001,1,0,0,0
False,False,Americas,True,True,19,1,3,22,False,8.196,1,0,0,0
False,False,Americas,False,False,11,2,3,34,False,30.701,1,1,0,0
False,False,Europe,True,False,10,2,4,50,False,46.505,1,1,0,0
False,False,Americas,True,False,21,2,4,36,False,27.6,1,1,0,0
False,False,Americas,True,False,10,1,5,92,False,65.817,1,0,0,0
False,False,Americas,False,False,8,2,5,138,False,134.205,1,1,0,0
False,False,Americas,True,False,14,1,6,98,False,85.17,1,0,0,0
False,False,Americas,True,False,17,2,5,149,False,93.09700000000001,1,1,0,0
False,False,Europe,True,False,5,2,6,207,False,204.247,1,1,0,0
False,False,Americas,True,False,10,2,7,118,False,99.251,1,1,0,0
False,False,Americas,True,False,8,3,6,56,False,53.538000000000004,1,2,0,0
False,False,Europe,False,False,9,2,7,210,False,19.909000000000002,1,1,0,0
False,False,Americas,True,False,12,2,7,167,False,155.08700000000005,1,1,0,0
False,False,Europe,True,False,6,4,5,84,False,83.90799999999999,1,3,0,0
False,False,Asia,True,True,13,2,8,1232,False,67.734,1,1,0,0
False,False,Europe,False,False,13,1,9,1768,False,0.0,1,0,0,0
False,False,Americas,True,True,13,4,7,131,False,46.655,1,1,1,1
False,False,Oceania,True,True,19,4,7,52,False,44.297,1,3,0,0
False,False,Americas,True,False,15,2,9,801,False,728.7869999999997,1,1,0,0
False,False,Americas,True,False,12,3,9,185,False,97.734,1,2,0,0
False,False,Asia,True,True,7,2,10,725,False,588.345,2,0,0,0
False,False,Americas,False,True,10,4,8,62,False,34.806,1,3,0,0
False,True,Americas,False,False,12,2,10,937,False,779.965,1,1,0,0
True,False,Asia,True,False,17,2,10,240,False,218.44,1,0,0,0
False,False,Asia,True,False,0,3,9,315,False,179.295,1,1,0,1
False,False,Americas,True,True,0,2,10,465,False,431.041,1,1,0,0
False,False,Americas,False,True,14,2,11,130,False,17.783,1,1,0,0
True,False,Americas,False,False,21,2,11,131,False,47.507,1,0,0,0
False,False,Americas,True,False,21,1,12,257,False,85.45700000000002,1,0,0,0
False,False,Americas,True,False,8,2,11,167,False,129.833,1,1,0,0
False,False,Asia,True,True,8,2,11,424,False,93.21700000000001,1,1,0,0
False,True,Americas,False,False,12,2,12,115,False,41.288000000000004,1,1,0,0
False,False,Americas,False,False,9,5,9,78,False,25.634,2,2,0,1
False,False,Americas,False,False,14,2,12,144,False,75.997,1,1,0,0
False,False,Americas,True,True,1,2,12,211,False,38.121,1,1,0,0
True,False,Europe,False,False,5,2,12,168,False,24.212,1,0,0,0
False,False,Americas,True,False,18,5,10,2032,False,2026.5539999999999,1,4,0,0
False,False,Americas,True,False,10,9,6,170,False,167.953,1,2,0,0
False,True,Americas,False,False,13,1,14,1472,False,519.6990000000002,1,0,0,0
False,False,Americas,False,False,15,2,13,465,False,277.397,1,1,0,0
False,False,Europe,True,True,16,1,14,210,False,51.132,1,0,0,0
False,False,Asia,True,False,7,1,15,1422,False,1344.912,1,0,0,0
True,False,Asia,True,False,0,4,12,992,False,557.045,1,2,0,0
False,False,Americas,False,False,14,3,14,745,False,199.584,1,2,0,0
False,False,Europe,True,False,12,3,14,560,False,287.57,1,1,0,1
False,False,Americas,True,True,17,2,16,468,False,55.225,1,1,0,0
False,False,Americas,True,True,13,4,14,866,False,861.85,1,3,0,0
False,False,Europe,True,True,18,6,12,160,False,87.678,1,5,0,0
False,True,Americas,False,False,19,4,14,867,False,45.632,1,2,0,1
False,False,Americas,True,True,12,2,17,1156,False,605.115,1,1,0,0
False,False,Americas,True,False,10,6,13,137,False,44.51,3,3,0,0
False,False,Americas,True,True,6,9,10,111,False,60.472,2,6,1,0
True,False,Oceania,True,False,0,6,13,248,False,114.273,1,3,0,1
False,False,Asia,True,True,19,5,15,420,False,152.649,2,3,0,0
False,False,Americas,True,True,21,4,17,319,False,314.24,1,3,0,0
False,True,Americas,False,False,9,4,17,431,False,43.913999999999994,2,2,0,0
False,True,Americas,False,False,11,4,19,1353,False,940.5210000000001,2,2,0,0
False,False,Asia,False,False,3,6,17,230,False,72.876,2,4,0,0
False,False,Americas,True,False,23,13,10,391,False,381.471,1,2,0,0
False,False,Americas,False,False,11,6,18,215,False,29.183000000000003,3,3,0,0
False,False,Americas,True,False,11,6,18,442,False,126.90100000000001,2,2,0,2
False,True,Americas,True,False,10,4,20,552,False,71.197,1,2,0,1
True,True,Americas,False,False,9,7,17,1121,False,237.53599999999997,3,3,0,0
False,False,Americas,True,False,9,8,17,347,False,159.282,4,4,0,0
False,False,Americas,False,False,8,6,19,1203,False,353.87800000000016,4,2,0,0
False,False,Americas,False,False,8,8,17,315,False,72.00399999999998,4,4,0,0
True,False,Europe,False,False,15,9,16,156,False,89.97,3,4,0,1
False,False,Europe,False,False,11,6,20,743,False,64.768,3,3,0,0
False,False,Asia,False,False,7,7,19,917,False,271.34,3,4,0,0
False,False,Americas,True,False,5,11,16,98,False,41.475,1,10,0,0
False,False,Americas,True,False,19,4,23,1767,False,452.48800000000006,1,2,0,1
False,False,Asia,True,False,8,13,14,397,False,85.624,9,4,0,0
False,False,Americas,True,True,22,8,21,934,False,215.00599999999997,2,3,0,3
False,False,Asia,True,True,2,7,22,654,False,483.18,3,4,0,0
False,True,Americas,False,True,19,4,26,907,False,35.007,2,2,0,0
False,True,Americas,True,False,14,8,22,369,False,192.792,2,5,0,1
False,True,Americas,False,False,12,6,24,395,False,64.291,2,3,0,1
False,True,Americas,False,False,18,2,28,991,False,68.995,1,1,0,0
False,True,Americas,False,False,13,6,25,953,False,43.708999999999996,2,4,0,0
False,False,Europe,True,False,14,7,25,1143,False,729.4119999999997,2,4,0,1
False,False,Americas,True,False,6,8,24,551,False,158.454,3,4,0,1
True,True,Americas,False,True,4,7,26,994,False,246.986,3,2,0,1
False,True,Americas,False,False,7,6,27,440,False,91.68700000000001,3,3,0,0
False,False,Americas,False,True,7,7,27,333,False,277.781,2,3,0,2
False,False,Americas,True,False,20,9,25,551,False,249.632,3,5,0,1
False,True,Americas,True,False,12,7,28,1227,False,517.72,1,4,0,2
False,True,Americas,False,False,12,10,26,459,False,74.82300000000002,5,5,0,0
False,False,Americas,True,False,14,9,27,581,False,72.69800000000002,2,7,0,0
False,False,Americas,False,False,9,10,26,546,False,69.97399999999999,5,5,0,0
True,False,Asia,False,False,9,8,28,2192,False,8.145,3,3,0,0
False,False,Asia,False,True,0,8,28,604,False,387.73800000000006,1,5,0,2
False,False,Americas,True,False,13,13,24,476,False,197.30599999999998,2,6,0,5
False,True,Americas,False,False,19,11,27,350,False,36.336,6,5,0,0
False,False,Americas,True,False,20,1,39,1091,False,62.916000000000004,1,0,0,0
False,True,Americas,False,False,14,6,36,1654,False,26.54,3,3,0,0
False,False,Europe,True,False,13,9,33,902,False,212.122,2,5,0,2
False,False,Asia,True,False,1,8,34,1660,False,153.129,4,4,0,0
False,False,Americas,False,False,18,13,30,790,False,112.54299999999999,6,6,0,1
False,False,Americas,False,False,11,4,41,3604,False,2681.597,2,2,0,0
True,True,Americas,True,False,21,5,40,905,False,36.189,2,2,0,0
True,False,Americas,False,False,11,14,32,947,False,42.358000000000004,4,9,0,0
False,False,Americas,True,False,10,15,31,665,False,207.592,1,8,0,6
False,False,Americas,False,True,5,12,35,2485,False,1498.969,2,8,0,2
True,False,Americas,False,False,12,11,38,1653,False,46.201,2,5,0,3
True,False,Americas,False,False,6,15,39,799,False,360.148,4,9,0,1
False,True,Americas,False,False,8,12,42,872,False,83.083,5,6,0,1
True,True,Americas,False,False,15,18,45,723,False,29.246,8,7,0,1
True,False,Americas,True,False,17,21,44,742,False,40.896,13,6,0,1
False,False,Europe,True,False,12,10,56,2535,False,1210.287,1,6,0,3
False,True,Americas,False,False,14,28,58,1173,False,719.508,2,14,0,12
False,False,Americas,True,True,15,23,75,2445,False,115.77799999999999,3,14,0,6
True,False,Americas,True,False,16,33,86,2463,False,46.291000000000004,9,12,0,1
True,False,Europe,True,False,3,106,197,4653,False,2587.469,5,88,0,8
False,False,Europe,False,False,4,2,9,124,False,12.138,1,1,0,0
False,True,Americas,True,False,8,1,12,558,False,252.93400000000003,1,0,0,0
False,False,Asia,True,False,4,4,17,162,False,60.78,2,1,0,1
False,True,Americas,True,False,15,2,21,2059,False,141.088,2,0,0,0
False,False,Europe,False,False,4,1,1,79,False,78.688,1,0,0,0
False,False,Americas,False,False,10,1,1,30,False,29.759,1,0,0,0
False,False,Americas,False,True,18,2,1,17,False,0.0,2,0,0,0
False,False,Americas,False,False,13,1,2,29,False,19.045,1,0,0,0
False,False,Americas,True,False,13,1,2,59,False,51.833,1,0,0,0
False,False,Europe,False,True,10,1,2,44,False,34.585,1,0,0,0
False,False,Europe,False,False,9,1,3,44,False,43.803000000000004,1,0,0,0
False,False,Americas,True,False,8,2,2,15,False,15.035,1,1,0,0
False,False,Europe,True,True,5,2,2,104,False,104.382,1,1,0,0
False,False,Americas,False,False,10,1,3,181,False,154.434,1,0,0,0
False,False,Americas,True,False,21,1,4,371,False,360.673,1,0,0,0
False,False,Europe,False,False,7,2,3,11,False,5.129,1,1,0,0
False,False,Americas,True,False,22,2,3,131,False,121.809,1,1,0,0
False,False,Americas,True,False,9,2,3,28,False,20.756999999999998,1,1,0,0
False,False,Americas,True,True,10,2,4,129,False,119.262,1,1,0,0
False,False,Americas,True,True,11,2,4,576,False,564.467,1,1,0,0
False,False,Asia,True,True,11,1,5,308,False,219.975,1,0,0,0
False,False,Americas,False,False,19,2,4,255,False,251.718,1,1,0,0
False,False,Americas,False,False,14,2,4,32,False,4.308,2,0,0,0
False,False,Americas,False,False,7,1,5,119,False,119.015,1,0,0,0
False,False,Asia,False,False,0,2,5,116,False,82.61,1,1,0,0
False,False,Americas,True,False,10,1,6,459,False,180.127,1,0,0,0
False,False,Americas,True,False,9,2,5,164,False,155.391,1,1,0,0
False,False,Asia,True,False,1,2,5,402,False,368.49300000000005,1,1,0,0
False,False,Asia,True,False,7,2,5,59,False,40.333,1,1,0,0
False,False,Americas,True,True,11,1,6,1312,False,1311.9229999999998,1,0,0,0
False,False,Asia,True,False,23,3,4,59,False,49.563,1,1,0,1
False,False,Americas,True,False,8,3,4,1141,False,15.722000000000001,1,1,0,1
False,False,Americas,True,False,14,2,5,134,False,37.191,1,1,0,0
False,False,Americas,False,False,7,5,2,105,False,24.896,5,0,0,0
False,False,Americas,False,False,17,3,4,34,False,34.025,1,2,0,0
False,False,Europe,False,False,4,3,4,97,False,96.855,1,1,0,1
False,False,Americas,False,False,9,2,6,58,False,32.695,1,1,0,0
False,False,Americas,False,False,10,2,6,49,False,18.643,2,0,0,0
False,False,Americas,False,False,7,2,7,211,False,131.999,1,1,0,0
False,False,Americas,True,False,12,2,7,208,False,110.007,1,1,0,0
True,False,Americas,True,False,11,3,6,213,False,122.054,1,1,0,0
False,False,Asia,True,True,15,1,8,416,False,290.543,1,0,0,0
False,False,Europe,True,False,13,4,5,44,False,26.807,1,3,0,0
False,False,Europe,True,False,9,1,8,276,False,130.191,1,0,0,0
False,False,Americas,False,False,16,3,6,106,False,23.226,1,2,0,0
False,False,Americas,False,False,7,4,6,730,False,401.05800000000005,2,2,0,0
False,False,Americas,False,False,8,4,6,534,False,178.644,2,2,0,0
False,False,Americas,False,False,13,5,5,1491,False,1400.693,2,3,0,0
False,False,Americas,False,True,20,3,7,1784,False,1783.845,1,1,0,1
False,False,Europe,True,True,9,4,6,108,False,101.90899999999999,1,3,0,0
False,False,Americas,True,False,16,2,9,145,False,79.634,1,1,0,0
False,False,Asia,False,True,17,1,10,217,False,204.457,1,0,0,0
False,False,Europe,True,True,11,2,9,255,False,52.518,1,1,0,0
False,False,Americas,True,False,12,3,9,954,False,899.5010000000003,1,1,0,1
False,False,Americas,True,False,9,3,9,2729,False,371.99800000000016,2,1,0,0
False,False,Americas,True,False,18,2,10,295,False,109.02799999999999,1,1,0,0
True,True,Americas,False,False,17,2,10,174,False,21.708000000000002,1,0,0,0
False,False,Americas,False,False,9,4,9,617,False,613.1709999999998,1,3,0,0
False,False,Americas,True,False,13,5,8,422,False,330.86,1,3,0,1
False,False,Americas,False,False,10,2,11,1001,False,1.8159999999999998,1,1,0,0
False,False,Asia,True,True,8,4,9,355,False,346.478,1,3,0,0
False,False,Americas,True,False,20,2,12,143,False,54.059,1,1,0,0
False,False,Americas,True,False,8,5,9,99,False,46.839,2,3,0,0
False,True,Americas,True,False,11,1,13,570,False,276.805,1,0,0,0
True,False,Americas,True,False,23,6,8,119,False,92.208,2,3,0,0
False,False,Europe,True,True,15,4,10,125,False,97.164,1,3,0,0
False,False,Asia,True,False,23,3,11,208,False,110.816,1,2,0,0
False,False,Americas,False,True,8,2,12,515,False,29.304000000000002,1,1,0,0
False,True,Americas,False,False,15,1,13,753,False,42.878,1,0,0,0
False,True,Americas,False,False,8,2,13,407,False,19.634,1,1,0,0
True,False,Americas,False,False,14,4,12,332,False,40.137,2,1,0,0
False,False,Asia,True,False,5,6,10,1011,False,35.67800000000001,2,4,0,0
False,True,Americas,False,False,16,2,14,436,False,161.366,1,1,0,0
False,False,Americas,True,False,5,3,13,338,False,335.778,1,1,0,1
False,False,Americas,False,False,12,9,7,162,False,54.082,4,4,0,1
False,False,Europe,True,False,11,7,9,119,False,65.851,2,5,0,0
False,True,Americas,True,False,6,3,13,397,False,125.542,2,1,0,0
False,True,Americas,True,False,18,1,15,368,False,12.577,1,0,0,0
False,False,Americas,True,True,0,2,15,455,False,231.69299999999998,1,1,0,0
False,False,Asia,True,False,2,4,13,547,False,232.625,4,0,0,0
False,False,Americas,False,False,10,6,11,507,False,323.131,3,3,0,0
False,True,Americas,False,False,18,2,15,371,False,117.89399999999999,1,1,0,0
False,False,Americas,True,False,14,4,13,432,False,346.82599999999996,2,2,0,0
False,False,Europe,True,False,4,7,10,130,False,45.507,2,5,0,0
False,False,Asia,True,False,4,3,14,1753,False,394.042,1,2,0,0
False,True,Americas,True,False,12,1,16,379,False,50.102,1,0,0,0
False,True,Americas,True,False,16,1,16,353,False,13.693,1,0,0,0
False,False,Europe,True,False,10,6,12,570,False,387.86400000000003,2,4,0,0
False,False,Americas,True,False,14,8,10,767,False,535.51,1,7,0,0
False,True,Americas,True,False,16,1,17,387,False,125.876,1,0,0,0
False,False,Asia,True,False,2,2,17,483,False,323.515,1,1,0,0
True,False,Asia,False,True,16,5,14,334,False,104.56700000000001,1,1,0,0
False,False,Americas,False,False,8,6,13,235,False,77.471,1,4,0,1
False,True,Americas,True,False,14,2,17,448,False,211.40200000000002,1,1,0,0
False,True,Americas,True,False,9,4,15,1101,False,173.252,2,2,0,0
False,True,Americas,True,False,11,2,18,1228,False,906.952,1,1,0,0
False,False,Americas,True,False,9,3,17,466,False,246.21599999999998,1,2,0,0
False,False,Asia,True,True,4,7,13,508,False,126.47200000000001,1,5,0,1
False,False,Asia,True,True,7,4,16,437,False,117.695,2,2,0,0
False,False,Americas,True,True,15,3,17,728,False,28.059,2,1,0,0
False,False,Americas,True,True,7,3,18,1413,False,432.50699999999995,1,2,0,0
False,False,Americas,True,False,14,7,14,126,False,51.843,1,6,0,0
False,False,Americas,False,False,18,4,17,590,False,486.381,2,2,0,0
False,False,Asia,True,True,11,9,12,741,False,456.824,8,1,0,0
False,False,Americas,True,True,9,3,18,746,False,340.80199999999996,1,1,1,0
False,False,Americas,True,False,10,9,12,330,False,137.83,3,5,0,1
False,False,Americas,False,False,11,5,17,250,False,225.782,1,2,1,1
False,True,Americas,False,True,7,4,18,959,False,72.38,2,2,0,0
False,False,Americas,True,True,3,6,16,601,False,325.7920000000001,2,3,0,1
False,False,Europe,True,False,0,3,19,420,False,175.02700000000004,1,2,0,0
True,False,Americas,True,False,11,8,14,363,False,91.964,4,2,0,0
False,False,Asia,True,False,23,2,21,752,False,156.961,2,0,0,0
False,False,Americas,False,False,11,2,21,1659,False,1028.488,1,1,0,0
False,False,Americas,True,False,16,10,13,233,False,105.198,3,4,0,3
False,False,Americas,False,False,20,3,21,483,False,472.19300000000004,1,2,0,0
False,False,Asia,True,False,5,9,15,153,False,42.536,3,6,0,0
False,False,Americas,False,False,13,5,19,874,False,76.569,3,2,0,0
False,True,Americas,False,False,16,4,20,420,False,8.006,2,2,0,0
False,True,Americas,False,False,12,5,19,435,False,210.83700000000002,1,2,0,2
False,False,Americas,True,False,21,4,21,475,False,341.564,1,2,0,1
False,True,Americas,True,False,11,3,22,521,False,291.776,1,2,0,0
False,False,Americas,True,False,17,1,24,682,False,323.88599999999997,1,0,0,0
True,False,Asia,False,True,18,6,19,468,False,54.567,2,2,0,0
True,False,Asia,True,False,8,8,17,704,False,85.522,2,4,0,1
True,False,Americas,True,False,1,8,17,493,False,272.686,2,4,0,1
False,True,Americas,False,False,23,2,24,775,False,171.421,1,1,0,0
True,False,Asia,True,False,2,5,22,1742,False,321.433,1,3,0,0
False,False,Americas,True,True,9,12,16,492,False,194.195,3,9,0,0
False,True,Americas,True,False,8,3,25,1489,False,618.362,1,1,0,1
True,True,Americas,True,False,13,9,20,772,False,34.471,3,3,0,2
False,False,Americas,True,False,6,10,19,348,False,115.139,2,4,0,4
True,True,Americas,False,False,8,7,22,458,False,17.348,3,3,0,0
False,True,Americas,False,False,12,6,23,956,False,109.219,4,2,0,0
False,True,Americas,True,False,13,6,23,354,False,21.033,1,3,0,2
False,True,Americas,False,False,13,4,26,1428,False,264.527,2,2,0,0
False,True,Americas,False,False,13,8,22,1094,False,31.865,4,4,0,0
False,False,Asia,False,True,8,7,25,662,False,234.252,2,5,0,0
False,False,Americas,True,True,23,7,26,1436,False,136.012,1,3,0,3
False,True,Americas,True,False,11,12,21,745,False,208.674,6,5,0,1
True,True,Americas,True,False,13,7,26,502,False,35.088,1,5,0,0
False,True,Americas,False,False,15,9,25,537,False,55.288999999999994,5,4,0,0
False,True,Americas,False,False,6,11,23,402,False,3.35,6,3,0,2
False,True,Americas,True,False,16,7,27,1007,False,472.475,3,4,0,0
True,True,Americas,False,False,11,10,25,524,False,110.734,4,4,0,0
False,False,Europe,True,False,7,13,23,942,False,115.225,6,7,0,0
False,False,Americas,True,False,8,16,21,655,False,70.35600000000001,6,7,0,3
False,False,Europe,True,False,7,11,26,478,False,27.818,2,7,0,2
False,False,Europe,True,False,9,6,32,975,False,964.3380000000001,1,4,0,1
False,True,Americas,False,False,10,10,30,2180,False,81.23,6,4,0,0
False,True,Americas,False,False,9,10,30,1538,False,327.644,3,5,0,2
False,False,Americas,True,False,8,15,27,2674,False,570.655,5,10,0,0
True,False,Americas,True,True,4,10,33,2829,False,1024.2,2,4,0,1
True,False,Americas,True,False,13,11,32,717,False,312.276,1,7,0,2
True,False,Americas,True,True,19,15,29,1414,False,167.34,4,10,0,0
False,False,Americas,False,True,21,17,28,1234,False,159.378,1,13,0,3
True,True,Americas,False,False,11,8,38,1947,False,26.410999999999998,3,3,0,0
False,True,Americas,True,False,12,8,38,1101,False,143.907,3,4,0,1
False,False,Asia,True,False,3,16,31,653,False,329.131,2,8,0,6
True,True,Americas,False,False,13,16,32,987,False,99.596,7,7,0,1
True,False,Europe,False,False,13,16,34,517,False,416.36,4,7,0,2
False,False,Americas,True,False,10,4,48,1440,False,877.32,2,2,0,0
True,True,Americas,False,False,20,13,40,1434,False,92.398,11,0,0,0
False,True,Americas,False,False,13,21,33,944,False,30.77,9,12,0,0
True,False,Americas,False,True,19,12,42,1664,False,318.053,1,5,0,5
False,True,Americas,True,False,7,12,42,1359,False,27.616999999999997,4,8,0,0
True,False,Americas,False,False,19,13,42,1427,False,744.8660000000001,2,5,0,4
False,True,Americas,False,False,11,23,38,1655,False,465.80800000000005,11,9,0,3
True,True,Americas,False,False,18,24,43,1023,False,77.851,9,11,0,2
True,False,Americas,True,False,16,14,54,3837,False,485.384,4,7,0,1
False,False,Americas,False,True,4,2,76,2063,False,71.279,1,1,0,0
False,False,Americas,False,False,17,24,55,3551,False,2157.665,2,13,0,9
False,False,Americas,False,False,13,23,80,4165,False,8.132,10,10,0,3
False,False,Americas,True,True,12,10,7,285,False,63.263999999999996,1,1,0,1
False,False,Americas,True,False,15,1,2,14,False,10.712,1,0,0,0
False,False,Americas,True,False,11,1,2,133,False,130.088,1,0,0,0
False,False,Europe,True,False,15,2,2,61,False,61.019,1,1,0,0
False,False,Americas,True,False,9,2,4,89,False,86.86200000000002,1,1,0,0
False,False,Americas,False,False,14,2,4,142,False,139.40200000000002,1,1,0,0
False,False,Americas,True,False,11,1,5,124,False,13.999,1,0,0,0
False,False,Americas,True,False,11,2,5,27,False,24.649,1,1,0,0
False,False,Americas,True,False,20,3,4,36,True,33.507,1,1,0,0
False,False,Americas,False,False,9,3,4,55,False,54.744,1,1,0,1
False,False,Americas,True,False,13,2,5,191,False,159.148,1,1,0,0
False,False,Americas,True,False,22,2,5,63,False,27.079,1,1,0,0
False,False,Americas,True,False,13,2,6,74,False,60.614,1,1,0,0
False,False,Asia,True,False,8,3,5,620,False,615.773,1,1,0,1
False,False,Americas,False,False,13,3,6,25,True,22.039,1,1,0,0
False,False,Americas,True,False,20,3,6,102,False,98.266,1,1,0,1
False,False,Americas,True,False,12,2,7,122,False,109.171,1,1,0,0
False,False,Americas,True,False,15,2,7,383,False,90.565,1,1,0,0
False,False,Americas,True,False,8,4,5,83,True,79.689,1,1,0,1
False,False,Europe,True,False,23,3,7,884,True,869.0010000000003,1,1,0,0
False,False,Asia,True,False,2,2,8,153,False,84.756,1,1,0,0
False,False,Americas,True,False,17,3,7,157,False,73.377,1,2,0,0
False,False,Asia,True,False,11,4,6,78,False,56.574,2,2,0,0
False,False,Asia,False,True,18,1,9,362,False,16.69,1,0,0,0
False,True,Americas,False,False,13,1,9,314,False,12.572000000000001,1,0,0,0
False,False,Americas,True,False,11,2,9,239,False,186.80700000000002,1,1,0,0
False,False,Americas,False,False,9,4,7,58,False,22.195,2,1,0,1
False,False,Americas,False,False,22,4,7,70,False,8.831,1,2,0,1
False,False,Americas,False,False,11,4,7,84,False,53.701,1,2,0,1
False,False,Americas,False,False,14,4,7,152,False,3.245,2,2,0,0
False,True,Americas,False,False,10,1,10,1054,False,5.551,1,0,0,0
False,False,Americas,True,True,21,4,8,221,True,83.03399999999998,1,2,0,0
False,False,Americas,False,False,10,2,10,402,False,140.665,1,1,0,0
False,False,Americas,True,False,10,3,9,152,False,66.113,1,2,0,0
